Literature Source,Kingdom,Subkingdom,Division,Class,Subclass,Order,Family,Genus,Species,Life_form,Latitude,Longitude,MAT(degC),MAP(mm),Altitude,Site1,Country,Continent,ClimRegion,Tissue,SLA,LMA,Nitrogen,Phosphorus,Calcium,Magnesium,Carbon,Tannins_cond,Tannins_wat,Lignin,Cellulose_percent,Hemicellulose_percent,Fiber_content_percent
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Malvales,Tiliaceae,Trichospermum,Trichospermum mexicanum,T,NA,NA,24.6,4725,NA,NA,Mexico,NAm,TR,leaf,104.71,95.5,18.1,1.107,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Trigonobalanus,Trigonobalanus verticillatus,T,NA,NA,18.5,2842,NA,NA,Malaysia,Asi,TR,leaf,102.33,97.7,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Caryophyllidae,Polygonales,Polygonaceae,Triplaris,Triplaris americana,T,-51.78,-62.92,25.3,1520,500,tropical moist forest of La Chonta,Bolivia,SAm,TR,leaf,204,49,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Celastrales,Celastraceae,Tripterygium,Tropterygium forrestii,L,NA,NA,NA,NA,NA,NA,Poland,E,TE,leaf,187.36,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Myrtaceae,Tristaniopsis,Tristaniopsis clementis,T,NA,NA,18.5,2842,NA,NA,Malaysia,Asi,TR,leaf,79.43,125.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Myrtaceae,Tristaniopsis,Tristaniopsis obovata,T,2.22,104.07,26.5,2735,NA,NA,Malaysia,Asi,TR,leaf,78,128.2,6.6,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Myrtaceae,Tristaniopsis,Tristaniopsis obovata,T,4.58,114.5,28.1,2920,17,Borneo,Brunei,Asi,TR,leaf,83,120.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Myrtaceae,Tristaniopsis,Tristaniopsis obovata,T,4.58,114.5,28.1,2920,17,Borneo,Brunei,Asi,TR,leaf,92,108.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Myrtaceae,Tristaniopsis,Tristaniopsis whiteana,T,NA,NA,26.7,2146,NA,NA,Singapore,Asi,TR,leaf,74.13,134.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Moraceae,Trophis,Trophis mexicana,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,156.74,63.8,16.9,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Moraceae,Trophis,Trophis mexicana,T,NA,NA,24.6,4725,NA,NA,Mexico,NAm,TR,leaf,154.88,64.6,16.9,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Moraceae,Trymatococcus,Trymatococcus amazonicus,T,-8.75,-63.38,25.5,2300,75,NA,Brazil,SAm,TR,leaf,NA,NA,26.1,1.07,4,NA,NA,NA,NA,NA,NA,NA,NA
802,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Moraceae,Trymatococcus,Trymatococcus amazonicus,T,-8.75,-63.38,25.5,2300,75,NA,Brazil,SAm,TR,leaf,NA,NA,22.1,0.91,7.2,NA,NA,NA,NA,NA,NA,NA,NA
802,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Moraceae,Trymatococcus,Trymatococcus amazonicus,T,-8.75,-63.38,25.5,2300,75,NA,Brazil,SAm,TR,leaf,NA,NA,NA,0.8,10.5,NA,NA,NA,NA,NA,NA,NA,NA
802,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Moraceae,Trymatococcus,Trymatococcus amazonicus,T,-8.75,-63.38,25.5,2300,75,NA,Brazil,SAm,TR,leaf,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,NA,NA,NA,NA,NA,NA,Magnoliaceae,Tsoongiodendron,Tsoongiodendron odorum,T,22.57,112.83,22.6,1700,NA,NA,China,Asi,Sub-TR,leaf,100,100,15.5,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia insignis,T,NA,NA,15.8,1837,NA,NA,Mexico,NAm,TR,leaf,128.82,77.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia insignis,T,19.5,-69.57,18,1617,1250,central Veracruz,Mexico,NAm,TR,leaf,145,69,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia insignis,T,19.58,-97.26,16,1450,1470,central Veracruz,Mexico,NAm,TR,leaf,115,87,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia occidentalis,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,14.6,0.85,11.35,NA,NA,NA,NA,NA,NA,NA,NA
214,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia occidentalis,T,18,NA,27,NA,NA,NA,Jamaica,SAm,TR,leaf,NA,NA,26.8,1.1,11.8,NA,NA,NA,NA,NA,NA,NA,NA
239,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia occidentalis,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,123.3,81.1,11.2,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Staphyleaceae,Turpinia,Turpinia occidentalis,T,NA,NA,24.6,4725,NA,NA,Mexico,NAm,TR,leaf,123.03,81.3,11.2,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Asterales,Asteraceae,Turpinia,Turpinia ternate,T,22.06,120.85,22.7,3560,440,Kenting National Park,Taiwan,Asi,TR,leaf,NA,NA,19,1.07,3.92,NA,NA,NA,NA,NA,NA,NA,NA
337,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Euphorbiales,Euphorbiaceae,Uapaca,Uapaca guineensis,T,7.55,NA,28,NA,NA,NA,Sierra Leone,Af,TR,leaf,NA,NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Euphorbiales,Euphorbiaceae,Uapaca,Uapaca staudtii,T,NA,NA,26.5,2731,NA,NA,Cameroon,Af,TR,leaf,NA,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,46.7,NA,3.9,NA,NA,MN,USA,NAm,B,leaf,NA,NA,21.1,3.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA
18,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,46.7,NA,3.9,NA,NA,MN,USA,NAm,B,leaf,NA,NA,25.6,4.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA
18,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,46.7,NA,3.9,NA,NA,MN,USA,NAm,B,leaf,NA,NA,NA,0.7,3.1,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,135,74.1,20,3.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,120,83.3,14,1.5,5,NA,NA,NA,NA,NA,NA,NA,NA
439,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Scrophulariales,Ulmaceae,Ulmus,Ulmus americana,T,43.15,NA,8,NA,NA,WI,USA,NAm,TE,leaf,84,119,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,161,62.1,24,2.3,5.9,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,NA,NA,7.3,1101,NA,NA,USA,NAm,TE,leaf,154.88,64.6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,NA,NA,8.2,909,NA,NA,USA,NAm,TE,leaf,83.18,120.2,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,NA,NA,6.1,883,NA,NA,Canada,NAm,TE,leaf,162.18,61.7,24,2.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus americana,T,NA,NA,5.5,898,NA,NA,Canada,NAm,TE,leaf,138.04,72.4,19.4,1.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,Plantae,NA,NA,NA,NA,NA,Ulmaceae,Ulmus,Ulmus americana,T,45.73,-72.08,3.4,932,NA,Quebec,Canada,NAm,B,leaf,251.82,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus davidiana,T,NA,NA,6.8,1216,NA,NA,Japan,Asi,TE,leaf,120.23,83.2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glabra,T,NA,NA,NA,NA,NA,NA,UK,E,TE,leaf,NA,NA,22.8,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glabra,T,58.5,NA,5.5,NA,NA,NA,Estonia,E,TE,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glabra,T,58.6,23.58,5.4,514.3,4,Wooded meadow,Estonia,E,TE,leaf,175,57.1,21,1.62,29.8,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glabra,T,NA,NA,8.7,773,NA,NA,UK,E,TE,leaf,131.83,75.9,21.8,1.791,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glabra,T,NA,NA,4.8,589,NA,NA,Estonia,E,TE,leaf,257.04,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glabra,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,297.44,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus glaucescens,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus laciniata,T,NA,NA,6.8,1216,NA,NA,Japan,Asi,TE,leaf,104.71,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus laciniata,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus laciniata,T,45.23,127.32,3.36,NA,NA,"Shangzhi, Heilongjiang",China,Asi,TE,leaf,NA,NA,18.1,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus laevis,T,NA,NA,NA,NA,NA,Forest-steppe,Russia,E,TE,leaf,NA,NA,14.7,1.135,30.017,NA,NA,NA,NA,NA,NA,NA,NA
400,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus laevis,T,58.5,NA,5.5,NA,NA,NA,Estonia,E,TE,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus laevis,T,NA,NA,4.8,589,NA,NA,Estonia,E,TE,leaf,190.55,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus macrocarpa,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus macrocarpa,T,42.45,116.68,1.6,385,1380,NA,China,Asi,"Steppe,Prery,Savanna",leaf,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus macrocarpa,T,46,119.2,-0.4,NA,NA,"Xilin River basin,Inner Mongolia",China,Asi,TE,leaf,NA,NA,28.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,NA,NA,NA,NA,NA,NA,Kazakhstan,Asi,TE,leaf,NA,NA,37.6,0.873,31.804,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,34.4,1.091,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,27.2,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,33,1.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,30,1.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,26.9,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,29.8,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,46.4,NA,9.5,NA,NA,Astrakhan,Russia,E,TE,leaf,NA,NA,35.3,1.091,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,25,109,19.66,NA,NA,North Guangxi,China,Asi,TR,leaf,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus parvifolia,T,29.8,106.4,18.35,NA,NA,"Beibei, Sichuan",China,Asi,TR,leaf,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus procera,T,NA,NA,NA,NA,NA,NA,UK,E,TE,leaf,NA,NA,21,1.7,16,NA,NA,NA,NA,NA,NA,NA,NA
791,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus propinque,T,36.77,109.25,8.8,505,1125,Ansai,China,Asi,TE,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus propinque,T,37.85,110.17,8.8,451,11.03,Mizhi,China,Asi,TE,leaf,54.35,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,39.86,119.43,10.48,NA,NA,"Beidaihe, Hebei",China,Asi,NA,leaf,NA,NA,29.9,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,46,119.2,-0.4,NA,NA,"Xilin River basin,Inner Mongolia",China,Asi,TE,leaf,NA,NA,22.4,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,38.5,106,8.53,NA,NA,"Mountain Helan, Ningxia",China,Asi,TE,leaf,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,36.8,111.8,10.54,NA,NA,"Lingshi, Shanxi",China,Asi,NA,leaf,NA,NA,30.3,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,NA,NA,NA,NA,NA,No information,China,Asi,NA,leaf,NA,NA,30.1,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,36.07,108.53,9.1,570,1353,Fuxian,China,Asi,TE,leaf,84.03,119,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,36.77,109.25,8.8,505,1125,Ansai,China,Asi,TE,leaf,129.87,77,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,37.85,110.17,8.8,451,11.03,Mizhi,China,Asi,TE,leaf,44.25,226,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus pumila,T,38.78,110.35,8.5,441,1255,Shenmu,China,Asi,TE,leaf,80,125,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,Plantae,NA,NA,NA,NA,NA,Ulmaceae,Ulmus,Ulmus pumila,T,NA,NA,2.7,426.5699,NA,NA,China,Asi,NA,leaf,115.34,86.7,24.7,1.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus rubra,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,130,76.9,20,3.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus rubra,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,110,90.9,17,2.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus rubra,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,167,59.9,25,1.8,6.9,NA,NA,NA,NA,NA,NA,NA,NA
444,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus rubra,T,NA,NA,NA,NA,NA,NA,UK,E,TE,leaf,NA,NA,19,2,15,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus rubra,T,NA,NA,6.1,883,NA,NA,Canada,NAm,TE,leaf,165.96,60.3,25,1.799,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,Plantae,NA,NA,NA,NA,NA,Ulmaceae,Ulmus,Ulmus rubra,T,45.73,-72.08,3.4,932,NA,Quebec,Canada,NAm,B,leaf,187.61,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus sp.,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,264,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus suberosa,T,NA,NA,NA,NA,NA,Arid conditions,Turkmenya,Asi,"Steppe,Prery,Savanna",leaf,NA,NA,21.9,1.9,19.3,NA,NA,NA,NA,NA,NA,NA,NA
Lukasiewicz(unpbl.),Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus suberosa,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,119.22,83.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus thomasii,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,130,76.9,20,2.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus thomasii,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,143,69.9,17,2.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA
145,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus thomasii,T,44.57,NA,6.5,NA,NA,S ONT,Canada,NAm,B,leaf,156,64.1,23,3.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus thomasii,T,NA,NA,6.1,883,NA,NA,Canada,NAm,TE,leaf,154.88,64.6,23,3.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Urticales,Ulmaceae,Ulmus,Ulmus tonkinensis,T,24.78,110.48,19.36,NA,NA,"Yangshuo, Guangxi",China,Asi,TR,leaf,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
